"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes","change"
"RPS4XP14",32.0688667272892,-0.36622990403949,0.215915893071686,-1.69616927605185,0.0898538271542752,0.177593216279863,"RPS4XP14","Stable"
"PPT2",590.54860067392,-0.366303224984498,0.186222332095092,-1.96702093064461,0.0491807978076896,0.110947281003122,"PPT2","Stable"
"TAS1R3",234.570632503938,-0.366397654778992,0.430739789345868,-0.850624121201833,0.394978185769473,0.536394509037336,"TAS1R3","Stable"
"AC092338.3",55.6732045571505,-0.366477948281667,0.221087881249518,-1.65761210524272,0.0973957847475244,0.189019504374154,"AC092338.3","Stable"
"NRN1",447.244881052063,-0.366500241008094,0.47992981405265,-0.763653830782615,0.445073560995488,0.583967928225945,"NRN1","Stable"
"SLC25A46",3729.65114036771,-0.366512159326067,0.132641670348862,-2.76317508941271,0.00572420510594767,0.0194691655478258,"SLC25A46","Stable"
"EEF1B2P6",58.2460721082138,-0.366550306950465,0.237379456828109,-1.54415344886348,0.122551163083027,0.224419420677528,"EEF1B2P6","Stable"
"ZNF226",828.69851467741,-0.366589096648391,0.179452252160733,-2.04282249029698,0.0410700133530027,0.0962154160963553,"ZNF226","Stable"
"COL6A2",45214.6569630548,-0.366592505930602,0.37031023369657,-0.989960504928918,0.322193423827626,0.463576262596621,"COL6A2","Stable"
"CRB3",1328.47615377037,-0.366633706404978,0.26318625352266,-1.3930579636957,0.163602263363523,0.280695315106964,"CRB3","Stable"
"AC022400.1",30.2901926034855,-0.366690607249564,0.234188348860856,-1.5657935547743,0.117396955610461,0.217349899825513,"AC022400.1","Stable"
"PROM2",13887.7209404585,-0.366726377865909,0.421652159442247,-0.869736747823152,0.384444285064052,0.525828424278651,"PROM2","Stable"
"SLC35E1",5587.64501458669,-0.36688843732274,0.119884036778169,-3.06036105542244,0.00221070309220058,0.00893223615918246,"SLC35E1","Stable"
"KCTD3",5993.77346019041,-0.366909177310634,0.168144630582636,-2.1821046324183,0.0291018114043328,0.0731760308381714,"KCTD3","Stable"
"STXBP5",3226.16179797944,-0.367166297537353,0.206761284303102,-1.77579810831077,0.0757661996309927,0.15571875335109,"STXBP5","Stable"
"SEMA5A",1906.98742826748,-0.367381199141967,0.341836360390894,-1.07472826682879,0.282496404454063,0.420922353080848,"SEMA5A","Stable"
"DDX11L2",92.9226981385893,-0.367390165682496,0.485481393814676,-0.75675436868079,0.449197035465149,0.587835987263816,"DDX11L2","Stable"
"TTLL1",233.249460315247,-0.36745561656151,0.220626297306489,-1.66551141476598,0.0958107682153114,0.186642215930654,"TTLL1","Stable"
"SREK1IP1",4261.27280003864,-0.367526637977348,0.191169628519406,-1.92251583488346,0.0545408830565123,0.120404076467662,"SREK1IP1","Stable"
"FAM160B1",2805.40049064289,-0.367839042878657,0.124035917348279,-2.96558489462214,0.00302107952012478,0.0115480988029472,"FAM160B1","Stable"
"STX17",3356.67766680986,-0.367876024862033,0.141147243417173,-2.60632808658362,0.00915187525245986,0.0286610255187514,"STX17","Stable"
"AC010099.1",19.0874483351808,-0.368132881649598,0.311464504795048,-1.1819416851106,0.237228840299193,0.369886352161873,"AC010099.1","Stable"
"AC064801.1",13.6943534806995,-0.368252479502639,0.259074171582005,-1.42141718432968,0.155195513645328,0.269299525706953,"AC064801.1","Stable"
"AC093525.8",81.7338069802295,-0.368411238679427,0.224945213590746,-1.63778207501537,0.101467162111828,0.195227039619016,"AC093525.8","Stable"
"TUBGCP6",4038.47919552128,-0.368473188450292,0.139761711301071,-2.63643872860528,0.00837813293140792,0.0266940793188624,"TUBGCP6","Stable"
"ZNF561",2645.47132025579,-0.36867985299658,0.155782921503209,-2.3666256187716,0.0179510812017615,0.0495690281830071,"ZNF561","Stable"
"FZD3",2117.1748693663,-0.368722548761949,0.289567975269927,-1.2733540317027,0.202892441480165,0.330093684273442,"FZD3","Stable"
"PFKM",3548.14579656702,-0.368826701370341,0.211439837339099,-1.74435766699362,0.08109674186707,0.163966775417768,"PFKM","Stable"
"AC090543.2",47.9339500871942,-0.368897709119959,0.238405856428874,-1.54735170790578,0.121778459421017,0.223320005136571,"AC090543.2","Stable"
"AKR1B10P1",100.241407381073,-0.369122086441426,0.616027298123079,-0.599197612777992,0.549041114513292,0.675256179208199,"AKR1B10P1","Stable"
"TIFA",894.959671268698,-0.369150513423492,0.212195427559964,-1.7396723278553,0.0819165710154579,0.165309027717361,"TIFA","Stable"
"EIF1P6",14.0280113045947,-0.36932975312931,0.332798523201887,-1.10976980779828,0.267098232735611,0.403808011524122,"EIF1P6","Stable"
"AC069549.1",41.1912307513105,-0.369400534848521,0.379747488232985,-0.972753069592085,0.330676042408309,0.472186128403899,"AC069549.1","Stable"
"RAB11B",8765.35675497988,-0.369675029754449,0.127697254237653,-2.89493326979812,0.00379239142456255,0.0139613565796294,"RAB11B","Stable"
"TMEM164",5628.72833404699,-0.369876227622581,0.220903526862782,-1.67437900551192,0.0940561362182671,0.18393515395837,"TMEM164","Stable"
"MRPL35",2692.61580882799,-0.369970565013991,0.12423335197427,-2.97802932251733,0.00290108228773217,0.0111649204208819,"MRPL35","Stable"
"GAPDHP61",65.6147062512834,-0.369993875278114,0.174393602217245,-2.12160234420301,0.0338711453741286,0.0826038875356152,"GAPDHP61","Stable"
"BAG1",5132.38114509455,-0.37008210085748,0.236368142594686,-1.56570211533151,0.117418370842195,0.217349899825513,"BAG1","Stable"
"FAM193A",2759.98141703548,-0.37009635838663,0.133148406899812,-2.77957781849475,0.00544296104992358,0.0186980370149056,"FAM193A","Stable"
"NOMO3",567.111110943831,-0.370232677217675,0.264732546389731,-1.39851590696608,0.161958199292917,0.278585915575245,"NOMO3","Stable"
"NQO1",14847.1320983837,-0.370250260514558,0.355046455647269,-1.04282201561362,0.297030732927575,0.436157956841122,"NQO1","Stable"
"AC091982.3",73.4029127552672,-0.370282254916278,0.232124611771718,-1.59518739564089,0.110670336498234,0.208081795497042,"AC091982.3","Stable"
"AL035413.2",74.624125593348,-0.370290458642424,0.345132122003888,-1.07289479893226,0.283318319913765,0.421792299349707,"AL035413.2","Stable"
"PDLIM5",13845.7498523222,-0.370372732352109,0.164303654438381,-2.25419655830608,0.0241838052212992,0.0630286732258024,"PDLIM5","Stable"
"RHBDL2",708.919366166066,-0.370440414530177,0.330244865546804,-1.12171437977338,0.26198390050183,0.398399993537653,"RHBDL2","Stable"
"RPS3AP6",584.753924533434,-0.370574420515957,0.208092393560081,-1.78081675248242,0.0749423917496352,0.154392787762763,"RPS3AP6","Stable"
"UHRF1BP1L",2154.17247289545,-0.370727150657643,0.150568913476624,-2.46217590402683,0.0138096918835912,0.0403424074981645,"UHRF1BP1L","Stable"
"ZNF253",533.941492736439,-0.370752926724602,0.322456357629756,-1.14977707200396,0.250235700963493,0.384824623792463,"ZNF253","Stable"
"KITLG",4848.43485244599,-0.370915820510099,0.293019039143205,-1.26584204765215,0.205569637842691,0.333254494696503,"KITLG","Stable"
"NUCB1",15975.4664975685,-0.371016608055321,0.136212935038724,-2.72379864621407,0.00645358386898511,0.0215380644869624,"NUCB1","Stable"
"TNRC6A",5537.81853286936,-0.371224464335057,0.107692316707298,-3.4470840231251,0.000566672313939139,0.00287166735181113,"TNRC6A","Stable"
"GUCD1",8489.61487448069,-0.371234654178139,0.144078938179666,-2.57660598327849,0.00997756127652525,0.0307792750686484,"GUCD1","Stable"
"SESTD1",3290.36337993868,-0.37128946253044,0.237829733952214,-1.56115661553505,0.118486802559143,0.218765272952164,"SESTD1","Stable"
"EIF1AY",625.600303551485,-0.371698595093819,0.632252422742594,-0.587895881017678,0.556602181355885,0.68141418274907,"EIF1AY","Stable"
"CYB561",6127.61540357401,-0.371703566579745,0.190703531592322,-1.94911737331828,0.0512814093677011,0.114734929123977,"CYB561","Stable"
"DAG1",18952.9841666304,-0.371813794729061,0.227194640594079,-1.63654298251413,0.101725997610299,0.195519975489569,"DAG1","Stable"
"RN7SL268P",13.1665062295106,-0.371855506528182,0.337320952231152,-1.10237891855993,0.270296972680558,0.407049695224595,"RN7SL268P","Stable"
"SOAT1",3075.01846193488,-0.371953993076068,0.22108770006388,-1.68238211790433,0.0924947666625545,0.181726140042507,"SOAT1","Stable"
"RPS23P6",14.9426728541825,-0.372034365217187,0.322924345960645,-1.15207902368107,0.249288601961255,0.383660825990931,"RPS23P6","Stable"
"SZT2",5441.26052755736,-0.372112829453834,0.150660008508755,-2.46988456417226,0.0135156658418439,0.0396444963141037,"SZT2","Stable"
"TTC39B",3493.0089407672,-0.372118360600138,0.227563466689423,-1.63522891443732,0.10200106891566,0.195886547692745,"TTC39B","Stable"
"ABHD14A",240.503595730676,-0.372195829845018,0.207673684472212,-1.79221469870353,0.0730985810269328,0.151437342998514,"ABHD14A","Stable"
"TBC1D2B",3684.39725590096,-0.372214466131552,0.165429386982804,-2.24998999827185,0.0244495802199719,0.0635478917407924,"TBC1D2B","Stable"
"PFKFB2",4251.62173956556,-0.372303741636213,0.314071588251678,-1.18541044641667,0.23585520340185,0.368298523203519,"PFKFB2","Stable"
"AC004148.1",172.42848165862,-0.372351919953401,0.203736328140074,-1.82761672085009,0.0676070945335258,0.142604087487394,"AC004148.1","Stable"
"AC012306.3",62.3436333486555,-0.372442410477112,0.234900574830036,-1.58553213735894,0.112845481131941,0.211012442660861,"AC012306.3","Stable"
"GABPB1-IT1",737.226064631149,-0.372511060310422,0.160054470684214,-2.32740178214318,0.0199438910040822,0.0541173423305194,"GABPB1-IT1","Stable"
"RALGAPA1",3130.8457881549,-0.372979861514009,0.177468778088399,-2.10166467325438,0.0355826602209707,0.0860308522877333,"RALGAPA1","Stable"
"SMAP1",1182.33458565883,-0.373068731485711,0.182116836605,-2.04851313278011,0.0405097466183762,0.0952225736137058,"SMAP1","Stable"
"ACYP2",566.353092073757,-0.37317401835639,0.185433021379907,-2.01244641099736,0.0441729003152688,0.102053752288437,"ACYP2","Stable"
"EFHD1",500.689353580525,-0.373189560765555,0.425692001156119,-0.87666566379454,0.380668261930311,0.522061619035896,"EFHD1","Stable"
"AC093675.1",40.470677555259,-0.373297248726721,0.317367888765634,-1.17622879295892,0.23950346160473,0.372328346223909,"AC093675.1","Stable"
"GPC3",2655.86499715235,-0.373425055542705,0.637033368997191,-0.58619386945231,0.557745240983132,0.682261085693209,"GPC3","Stable"
"CYB5R3",19998.7440467668,-0.373445340037815,0.148449459795152,-2.51563960254984,0.0118816611433863,0.0356313388260239,"CYB5R3","Stable"
"USP8",4227.75049603966,-0.373484495944378,0.116057167140225,-3.2181079820182,0.00129039228344808,0.00574977448742116,"USP8","Stable"
"Z97634.1",68.1299797706862,-0.37350282817232,0.227166931632507,-1.64417781007204,0.100139479112172,0.193186987457786,"Z97634.1","Stable"
"ARHGEF3",2476.03325370674,-0.373576649149798,0.179993815118242,-2.07549714363456,0.0379404833167912,0.0903183635130856,"ARHGEF3","Stable"
"PALMD",1676.12875283989,-0.373837953591812,0.38102811828779,-0.98112956931292,0.326528850419284,0.468106393070458,"PALMD","Stable"
"PIAS2",2139.3030123898,-0.373887174712328,0.207000409472925,-1.80621466239772,0.0708848155082801,0.147968280169281,"PIAS2","Stable"
"MAPK3",6965.15180165486,-0.374154714092756,0.213059586933281,-1.75610363034226,0.0790707153716076,0.161017052224908,"MAPK3","Stable"
"LYRM1",1429.00914504276,-0.37427275472112,0.206538989997051,-1.81211670845521,0.0699681651901495,0.146598136715252,"LYRM1","Stable"
"RCBTB2",969.403216716024,-0.374358409112743,0.236286100256822,-1.58434376252284,0.113115512073962,0.211277835894761,"RCBTB2","Stable"
"NHLRC3",1940.31230187969,-0.374403794741181,0.197652045129515,-1.89425712491791,0.0581908890011836,0.126612989716895,"NHLRC3","Stable"
"ZNRF2P2",53.8840782284591,-0.374551669868542,0.281296809959066,-1.33151765895619,0.183018738403252,0.30558544426499,"ZNRF2P2","Stable"
"AL118558.3",80.9823620060855,-0.374663842356113,0.246949006739451,-1.5171708819684,0.129223545888464,0.2335964098753,"AL118558.3","Stable"
"GIPC3",441.687262849646,-0.374679752304137,0.288361780972684,-1.29933915319947,0.193827563245908,0.318689473663881,"GIPC3","Stable"
"SH3PXD2B",7426.51058071213,-0.37477743353919,0.259462715082514,-1.4444365673889,0.148616210804604,0.260308939615408,"SH3PXD2B","Stable"
"ADGRL2",4833.81285722127,-0.374779502984722,0.339458752251972,-1.10405019902545,0.269571362558449,0.406290071529759,"ADGRL2","Stable"
"TPD52L1",2912.84698096279,-0.374786899552084,0.413997541042354,-0.905287743034544,0.365312968120845,0.507194296139004,"TPD52L1","Stable"
"EPG5",3476.63341217201,-0.374934773446271,0.191939824502189,-1.95339750059005,0.050772512172455,0.113731931822778,"EPG5","Stable"
"ECM2",627.392308011288,-0.375008945991085,0.280793968186723,-1.33553063270116,0.181702736348061,0.3040725987295,"ECM2","Stable"
"AC108161.1",21.0715094441079,-0.375157963239417,0.264731539942112,-1.41712605653808,0.156446075640211,0.271083543864825,"AC108161.1","Stable"
"NOS3",984.699608978258,-0.375172539679926,0.325009715574252,-1.15434253716706,0.248359763637955,0.382539016531023,"NOS3","Stable"
"RDX",5279.3708735803,-0.375303302647696,0.287594160455561,-1.30497539328754,0.191901226812252,0.316382411561967,"RDX","Stable"
"MAN2C1",2637.78518932748,-0.375351621332813,0.124411407460462,-3.01701933122249,0.00255273532052628,0.0100546513645219,"MAN2C1","Stable"
"SERGEF",510.709239132957,-0.375372565044975,0.171480172764503,-2.18901438570674,0.0285957944429568,0.0721195567895173,"SERGEF","Stable"
"AC011979.1",43.9353671251669,-0.375415246023304,0.257522456462847,-1.45779615175994,0.144896739323065,0.25546323078708,"AC011979.1","Stable"
"HEIH",279.798339706189,-0.375618594705147,0.205027384383789,-1.8320410994564,0.0669452975999023,0.141531222512044,"HEIH","Stable"
"ZNF837",203.467347478361,-0.375838416181383,0.245328936120147,-1.5319775242384,0.125527981167976,0.228560378129759,"ZNF837","Stable"
"AC016026.2",43.6521145644194,-0.375983700756748,0.258390579527029,-1.45509832999704,0.145642041450655,0.256353732026563,"AC016026.2","Stable"
"C16orf86",55.3333150589783,-0.376074128669028,0.225242562461235,-1.66964060681804,0.0949904912265603,0.185422583584276,"C16orf86","Stable"
"AC106037.3",57.9493801651752,-0.376074588394692,0.31704672942165,-1.18618031190771,0.235551099590021,0.368013094106283,"AC106037.3","Stable"
"NBL1",7953.30432929858,-0.376221372279573,0.217233240439324,-1.73187755022536,0.0832953666624716,0.167190722103445,"NBL1","Stable"
"PIAS1",4486.45789279001,-0.376559800140899,0.117113743109114,-3.21533400046876,0.0013029282724304,0.00579785048542113,"PIAS1","Stable"
"ECSIT",2364.65643933518,-0.376568702208934,0.166228172526648,-2.26537232819886,0.0234898409585089,0.0617076013132449,"ECSIT","Stable"
"EPC1",1764.72845329572,-0.376669842152629,0.129306208523092,-2.91300662555088,0.00357967006132581,0.0132915188682171,"EPC1","Stable"
"SEC14L1P1",70.2558866057431,-0.376679721223372,0.25725485084523,-1.46422786581385,0.143131698830506,0.253089208594839,"SEC14L1P1","Stable"
"RNU6-341P",3.57208642595776,-0.37669095799918,0.40143329405639,-0.938365012510062,0.348056859808566,0.489833802703204,"RNU6-341P","Stable"
"ATXN1",4110.36392714738,-0.376742890566469,0.184208524207313,-2.04519792006191,0.0408353494738411,0.0958017470780326,"ATXN1","Stable"
"RYBP",3543.5809330385,-0.376751346066364,0.139104044817454,-2.70841402606785,0.00676056255564339,0.022418228090748,"RYBP","Stable"
"LONP2",6417.7961859203,-0.377028797584435,0.133660339241151,-2.82079785017003,0.00479043794994241,0.0168623015041179,"LONP2","Stable"
"MOSMO",971.963454696211,-0.377055659466746,0.156322171736339,-2.41204210048147,0.015863449643344,0.0449484893853474,"MOSMO","Stable"
"SRF",7552.68528973714,-0.37715992699847,0.201202563433748,-1.87452843821576,0.0608576261745661,0.131328542174257,"SRF","Stable"
"PGAP4",3045.50841616913,-0.377246932290883,0.304915424902941,-1.23721826277226,0.216006063208988,0.345327987199283,"PGAP4","Stable"
"TMEM71",133.257594026559,-0.377277146742764,0.390154640551416,-0.966993872505395,0.333547096841826,0.474753760466375,"TMEM71","Stable"
"SLC25A36",8346.79925498389,-0.377348813484513,0.213580421001692,-1.76677624154287,0.0772657091086105,0.158300902840024,"SLC25A36","Stable"
"TSGA10",355.52192494124,-0.377669153911899,0.227689408391118,-1.65870321584371,0.0971756110702608,0.188713330768216,"TSGA10","Stable"
"AC090587.1",17.0603344527612,-0.377919344682989,0.281617367536154,-1.34196036270551,0.179608847969635,0.301709603691215,"AC090587.1","Stable"
"RDH13",1693.37291432402,-0.378037915879006,0.232491928890214,-1.62602597726101,0.103944129322576,0.198491136488673,"RDH13","Stable"
"WHRN",1036.77442410126,-0.378038350118766,0.300177058754771,-1.2593845501951,0.207891467129364,0.335937204654932,"WHRN","Stable"
"FRMD5",443.097869321743,-0.378325985799906,0.441335284436065,-0.857230317044168,0.391317610619775,0.533059325113678,"FRMD5","Stable"
"IRAK4",1815.18677779984,-0.378339904867989,0.138400217305684,-2.733665540657,0.0062633630099551,0.021019225254644,"IRAK4","Stable"
"COX18",959.972351709263,-0.378442869393612,0.156404252731277,-2.41964564763994,0.015535637852801,0.0442530290352512,"COX18","Stable"
"ASAH1",8863.59328647418,-0.378646151207312,0.184896034813374,-2.04788681157765,0.0405710914227345,0.0953297164345616,"ASAH1","Stable"
"HELQ",655.379902409475,-0.378736192575432,0.116953530351338,-3.23834767054639,0.0012022420343771,0.0054215945780933,"HELQ","Stable"
"STXBP4",1114.42070746488,-0.378761220709428,0.180630772212843,-2.09688092493522,0.0360041175088861,0.0866870205502604,"STXBP4","Stable"
"LNX2",3266.34986604967,-0.378856063650119,0.173959406578042,-2.17784177988763,0.0294178182010585,0.0738084072312715,"LNX2","Stable"
"TOM1L1",2495.07765324684,-0.378869863579383,0.191225889534474,-1.98126866870231,0.0475611520311524,0.108072948415477,"TOM1L1","Stable"
"IGKV2-30",571.855786499935,-0.379171497597573,0.683806958374947,-0.554500788495435,0.57923616619023,0.700286720446698,"IGKV2-30","Stable"
"RPL34P27",69.9673439869881,-0.379204050072286,0.297407124688368,-1.27503350993903,0.202297381451844,0.329361849977507,"RPL34P27","Stable"
"RPS3AP20",117.309483682861,-0.379217469803783,0.245365949537684,-1.54551791117839,0.122221039909708,0.223995767859574,"RPS3AP20","Stable"
"FBXO21",4347.50566528425,-0.379582007918898,0.120272173076729,-3.15602519027191,0.00159935047246524,0.00687406213491219,"FBXO21","Stable"
"DNAJC1",2100.0225209317,-0.379591849889322,0.203735183278915,-1.86316297352361,0.062439340494101,0.134024433890674,"DNAJC1","Stable"
"CDC42BPB",13916.7462990401,-0.379797384023871,0.17545223136591,-2.16467685287965,0.030412440919857,0.0758826163069791,"CDC42BPB","Stable"
"SETD3",3864.9905228044,-0.379859913210883,0.128335933663987,-2.95988740149304,0.00307751499686247,0.0117147035403019,"SETD3","Stable"
"PPIP5K2",3677.07369403841,-0.379927251441243,0.133097866704871,-2.85449542391004,0.00431052526971015,0.0154519538239576,"PPIP5K2","Stable"
"FBXW5",9003.35029318758,-0.380013524214405,0.155798346893742,-2.4391370755274,0.0147223825385419,0.0424092511931134,"FBXW5","Stable"
"RNPC3",783.005746447623,-0.380098923510943,0.170511913329433,-2.22916344136367,0.0258030320280612,0.0662963612877902,"RNPC3","Stable"
"AC005332.3",78.1511502812324,-0.380198140226778,0.229841986305833,-1.65417183490956,0.0980926037739659,0.190087162750191,"AC005332.3","Stable"
"PARP3",1374.83428102233,-0.380198989553419,0.219441693569764,-1.73257407636871,0.0831714002227577,0.167021301217804,"PARP3","Stable"
"DCTN2",6794.09033745923,-0.380348527369374,0.127813354129523,-2.97581211258987,0.00292213831127997,0.0112263663799335,"DCTN2","Stable"
"AC138207.8",123.288803177779,-0.380470657435412,0.284498508837113,-1.33733796704448,0.18111234315986,0.303420457069551,"AC138207.8","Stable"
"ATP7B",2064.2527643257,-0.380521356769324,0.459928256736442,-0.827349377203799,0.408039064493804,0.549442938324545,"ATP7B","Stable"
"RRP8",1028.62072337198,-0.380528996101484,0.121718938061811,-3.1262924419226,0.00177025416944075,0.00743424794953568,"RRP8","Stable"
"ANO7L1",266.222072404743,-0.380629451326556,0.325645897211693,-1.16884460877798,0.242466243870946,0.375684324614862,"ANO7L1","Stable"
"GFM2",1584.80983402598,-0.380646891042508,0.138295457035345,-2.75241789717809,0.00591569778935213,0.0200266074443789,"GFM2","Stable"
"GPATCH2L",3296.81827327336,-0.381107673155474,0.145237051142816,-2.62403890850633,0.00868938580598499,0.027497442402264,"GPATCH2L","Stable"
"SESN2",1816.10861965444,-0.381279668651018,0.23708522157112,-1.60819669030548,0.10779210782173,0.203853270103391,"SESN2","Stable"
"ADH5",7330.7273403557,-0.381308059709196,0.167748333183124,-2.27309596747491,0.0230203973916489,0.060694092352753,"ADH5","Stable"
"SCO1",2397.70114475135,-0.381399690506521,0.131094915373524,-2.90934007180838,0.00362192643364457,0.0134236954768498,"SCO1","Stable"
"AC108471.1",13.4069380501132,-0.381735423948947,0.318850619659879,-1.1972234030975,0.231219490339447,0.362839200219553,"AC108471.1","Stable"
"MST1P2",174.77185201799,-0.382192001441917,0.332077137152742,-1.15091332308771,0.249767896110918,0.384300497246501,"MST1P2","Stable"
"ANXA11",22935.416735534,-0.382224445932543,0.227840990364764,-1.67759297973827,0.093426584234666,0.183027021646068,"ANXA11","Stable"
"CFAP36",1714.33388066144,-0.382317479281521,0.149354340761935,-2.55980159218084,0.0104731937362446,0.0320412615114586,"CFAP36","Stable"
"MAN1A2",7079.87763226968,-0.382352040365724,0.151687849324888,-2.52065041509551,0.0117138162233627,0.0352210093021161,"MAN1A2","Stable"
"CAST",18098.9806665931,-0.382433062166254,0.226848236023211,-1.68585424718543,0.0918238762166323,0.180817189007071,"CAST","Stable"
"MACROD1",1450.37932257373,-0.382548665539646,0.257298710652169,-1.48678811708776,0.137070780928321,0.244499967337683,"MACROD1","Stable"
"RAB3GAP1",5233.12730860941,-0.382627142063693,0.123321657732679,-3.10267595407372,0.00191779504925356,0.00793477731759767,"RAB3GAP1","Stable"
"TLCD5",221.533315324096,-0.382775578530427,0.263006452298668,-1.45538474506987,0.145562777237128,0.256239074775468,"TLCD5","Stable"
"EPB41L2",5099.28743923408,-0.382937546875923,0.284385297614296,-1.34654481117125,0.178126878904703,0.299691907362433,"EPB41L2","Stable"
"GOLT1A",245.446506925614,-0.382968206802974,0.673390770045478,-0.568716150916518,0.569548785420138,0.691848280220432,"GOLT1A","Stable"
"TEX264",2168.15896933386,-0.383066608060406,0.165810198668591,-2.31027169098356,0.0208731171788105,0.0561007543493303,"TEX264","Stable"
"BDP1",4696.49125068921,-0.383277001669656,0.140628628062137,-2.72545502968502,0.00642129232010656,0.0214500249072681,"BDP1","Stable"
"SLC25A3",24510.6936733159,-0.383385774403165,0.126451434252597,-3.03188158101332,0.00243034527308227,0.00966491099172698,"SLC25A3","Stable"
"MADD",4851.7915667791,-0.383389111212472,0.146174946450547,-2.62280999940148,0.00872078911383515,0.0275727703212264,"MADD","Stable"
"AL078581.4",25.657855725796,-0.383510023546732,0.238677553408161,-1.60681227903696,0.108095553828,0.204278076827872,"AL078581.4","Stable"
"AP003392.1",55.8543971024302,-0.38360004879547,0.217314441417896,-1.76518433976418,0.0775327896711579,0.158633119455751,"AP003392.1","Stable"
"CNNM2",1415.30045921044,-0.383652262889186,0.157760874835978,-2.43185937760592,0.0150215380659218,0.0431203708215116,"CNNM2","Stable"
"RSBN1",2069.44407385241,-0.38386197819218,0.126192218497974,-3.04188311102829,0.00235103171480914,0.00940516369792005,"RSBN1","Stable"
"ATRN",9633.29158810433,-0.383995776045727,0.221213724132361,-1.73585873820363,0.0825888151283458,0.166277470209572,"ATRN","Stable"
"HLCS",2306.3406758433,-0.384063553898252,0.162978281374353,-2.35653211372427,0.0184464725918294,0.0506440535352557,"HLCS","Stable"
"GAPDHP43",95.8971534192317,-0.384105808632687,0.234730529650765,-1.63636919834912,0.101762341586723,0.19556911028245,"GAPDHP43","Stable"
"SNORA70",8.4409103604842,-0.38425654029093,0.34300494115086,-1.12026532038186,0.262600715709213,0.398996249658208,"SNORA70","Stable"
"RPL26P37",23.8152997448522,-0.38435541201263,0.334539133401031,-1.14891016816224,0.25059302439431,0.385112973194542,"RPL26P37","Stable"
"AC004263.2",424.112059396581,-0.384418485997146,0.233610651726602,-1.64555204634691,0.0998560188669404,0.192722116413195,"AC004263.2","Stable"
"MKLN1",3816.35752346185,-0.384555830309422,0.127053932952772,-3.02671331278164,0.00247228314081271,0.00979978453450561,"MKLN1","Stable"
"TLE4",2802.42190203332,-0.385012524355887,0.285893558943694,-1.34669884056994,0.178077245853734,0.299636189415549,"TLE4","Stable"
"MZF1",1821.5375922728,-0.385160510958808,0.204871124238447,-1.88001365439145,0.0601062170284317,0.130017642990418,"MZF1","Stable"
"AC097376.3",492.029896109147,-0.385338134353515,0.194080368574173,-1.9854565259971,0.047093702358183,0.107248876097735,"AC097376.3","Stable"
"RPL17P34",23.4898115931737,-0.385371200083109,0.267120683351574,-1.44268573757689,0.149109018741663,0.260962359445423,"RPL17P34","Stable"
"BRWD1",5932.32427039092,-0.385387416579997,0.144399092465924,-2.66890470015207,0.00760990389229403,0.0246445691563724,"BRWD1","Stable"
"MFN2",11312.7093741854,-0.385706245573243,0.191965884715721,-2.00924370569505,0.0445112947434386,0.10268615325985,"MFN2","Stable"
"PPP1R37",3509.79701960386,-0.385749240904197,0.130743947420002,-2.95041757967592,0.00317344701448157,0.0120168390183103,"PPP1R37","Stable"
"PLA1A",243.995313838821,-0.385786436630704,0.499113992105641,-0.772942539645432,0.439556387476526,0.578864110162539,"PLA1A","Stable"
"MIR6859-4",4.56450727613639,-0.385859795222236,0.531727480167823,-0.725672096353665,0.468039811673053,0.605258982348887,"MIR6859-4","Stable"
"C1QTNF1",3512.02902228595,-0.385961802419067,0.308492928162731,-1.25112042184471,0.21089054584467,0.339362806698067,"C1QTNF1","Stable"
"RBMS2",4557.74421294992,-0.385994526981705,0.214271108124984,-1.80143058184286,0.0716350395652114,0.149122534456921,"RBMS2","Stable"
"FAM120B",2880.72887842018,-0.386320441300223,0.107643939356557,-3.58887312754863,0.000332110407029364,0.00183135167304763,"FAM120B","Stable"
"UBE2Q2P1",171.383569344745,-0.386475485916464,0.219446771751054,-1.76113543540705,0.0782154826824881,0.15972369279893,"UBE2Q2P1","Stable"
"STOM",15725.0366319155,-0.386728402548643,0.265303390952489,-1.45768360200831,0.144927773877231,0.255493117644614,"STOM","Stable"
"ASB9",227.684625511616,-0.38674572540411,0.399574315759981,-0.967894356944661,0.333097132890228,0.474417184893576,"ASB9","Stable"
"ZSCAN26",529.129454680287,-0.386799378506599,0.174036157427332,-2.22252309074397,0.0262479753178104,0.0672585830813159,"ZSCAN26","Stable"
"GIPC2",976.910063970713,-0.3869358037057,0.49450708221965,-0.782467668549651,0.433939779082294,0.573340286367416,"GIPC2","Stable"
"CCNG2",3376.52766782354,-0.387116723499045,0.256631564558278,-1.50845327294545,0.131438557271559,0.236798242901749,"CCNG2","Stable"
"COMMD10",903.089732395827,-0.387213859388132,0.142975970677148,-2.70824431234319,0.00676402092867211,0.0224214996689146,"COMMD10","Stable"
"AL109628.1",19.4551775896754,-0.387240728556627,0.248992647574041,-1.55522957135301,0.119891403895902,0.220864119565338,"AL109628.1","Stable"
"RPL7AP60",55.4461165541241,-0.387259061191834,0.21234255808983,-1.82374680175044,0.0681903597722347,0.14368286956886,"RPL7AP60","Stable"
"AL133216.2",746.19671079521,-0.387437036278885,0.245006001234392,-1.58133692369532,0.113801021343367,0.212252300731096,"AL133216.2","Stable"
